gateSignalVoltage,gateEmitterVoltage,collectorEmitterVoltage,collectorEmitterCurrentSingal
-0.1562503168,-0.312500326399999,-0.0624995840000002,0
-0.1562503168,-0.2343753216,4.09600000139676e-07,0.03125000192
-0.1562503168,-0.3906253312,4.09600000139676e-07,0.01562500096
-0.1562503168,-0.312500326399999,0.0625004032000001,0
-0.1562503168,-0.3906253312,4.09600000139676e-07,0
-0.2343753216,-0.312500326399999,4.09600000139676e-07,0.01562500096
-0.1562503168,-0.312500326399999,4.09600000139676e-07,0.01562500096
-0.1562503168,-0.3906253312,4.09600000139676e-07,0.01562500096
-3.07199999660668e-07,-0.3906253312,4.09600000139676e-07,0
-0.1562503168,-0.3906253312,4.09600000139676e-07,0.01562500096
-0.2343753216,-0.312500326399999,-0.0624995840000002,0
-0.1562503168,-0.3906253312,4.09600000139676e-07,0
-0.2343753216,-0.468750335999999,-0.0624995840000002,0.01562500096
-0.2343753216,-0.2343753216,-0.0624995840000002,0.01562500096
-0.1562503168,-0.2343753216,-0.0624995840000002,0.01562500096
-0.1562503168,-0.3906253312,-0.0624995840000002,0
-0.1562503168,-0.2343753216,-0.0624995840000002,0
-0.0781253120000001,-0.312500326399999,-0.0624995840000002,0.03125000192
-0.1562503168,-0.2343753216,-0.0624995840000002,0.01562500096
-0.1562503168,-0.312500326399999,-0.0624995840000002,0.01562500096
-0.1562503168,-0.312500326399999,-0.1249995776,0.01562500096
-0.1562503168,-0.2343753216,-0.0624995840000002,0.01562500096
-0.1562503168,-0.2343753216,-0.0624995840000002,0.01562500096
-0.0781253120000001,-0.1562503168,-0.0624995840000002,0.01562500096
-0.1562503168,-0.2343753216,-0.0624995840000002,0
-0.0781253120000001,-0.2343753216,-0.0624995840000002,0
-0.1562503168,-0.468750335999999,-0.0624995840000002,0.01562500096
-0.2343753216,-0.2343753216,-0.0624995840000002,0.01562500096
-0.2343753216,-0.312500326399999,-0.1249995776,0
-0.2343753216,-0.312500326399999,-0.1249995776,0
-0.1562503168,-0.312500326399999,-0.1249995776,0.01562500096
-0.1562503168,-0.312500326399999,-0.1249995776,0
-0.1562503168,-0.312500326399999,-0.1874995712,-0.01562500096
-0.2343753216,-0.2343753216,-0.1874995712,0.01562500096
-0.2343753216,-0.312500326399999,-0.1249995776,0
-0.1562503168,-0.1562503168,-0.0624995840000002,0.01562500096
-0.2343753216,-0.312500326399999,-0.1874995712,0.01562500096
-0.1562503168,-0.312500326399999,-0.1249995776,0.01562500096
-0.2343753216,-0.312500326399999,-0.1249995776,0.01562500096
-0.1562503168,-0.2343753216,-0.1874995712,0.01562500096
-0.2343753216,-0.3906253312,-0.1874995712,0.01562500096
-0.1562503168,-0.312500326399999,-0.1874995712,0.01562500096
-0.2343753216,-0.312500326399999,-0.1249995776,0.01562500096
-0.2343753216,-0.2343753216,-0.1249995776,0.01562500096
-0.2343753216,-0.468750335999999,-0.1874995712,0
-0.2343753216,-0.312500326399999,-0.1249995776,0.01562500096
-0.1562503168,-0.2343753216,-0.1249995776,0.01562500096
-0.1562503168,-0.1562503168,-0.1874995712,0.01562500096
-0.0781253120000001,-0.2343753216,-0.1874995712,0.01562500096
-0.1562503168,-0.312500326399999,-0.1874995712,0.01562500096
-0.1562503168,-0.2343753216,-0.1874995712,0
-0.2343753216,-0.312500326399999,-0.1249995776,0
-0.2343753216,-0.312500326399999,-0.1874995712,0.01562500096
-0.312500326399999,-0.3906253312,-0.1874995712,0.01562500096
-0.1562503168,-0.312500326399999,-0.1874995712,0.01562500096
-0.1562503168,-0.2343753216,-0.1874995712,0
-0.2343753216,-0.312500326399999,-0.0624995840000002,0
-0.2343753216,-0.312500326399999,-0.1874995712,0
-0.2343753216,-0.312500326399999,-0.1249995776,0.01562500096
-0.312500326399999,-0.312500326399999,-0.1874995712,0
-0.2343753216,-0.3906253312,-0.1874995712,0
-0.312500326399999,-0.2343753216,-0.1249995776,0.01562500096
-0.3906253312,-0.3906253312,-0.1874995712,0.01562500096
-0.2343753216,-0.2343753216,-0.1249995776,0.01562500096
-0.2343753216,-0.312500326399999,-0.1874995712,0
-0.312500326399999,-0.2343753216,-0.2499995648,0.01562500096
-0.312500326399999,-0.312500326399999,-0.1874995712,0.01562500096
-0.2343753216,-0.312500326399999,-0.1874995712,0.01562500096
-0.2343753216,-0.312500326399999,-0.1874995712,0
-0.312500326399999,-0.312500326399999,-0.1874995712,0.03125000192
-0.3906253312,-0.312500326399999,-0.1874995712,0.03125000192
-0.2343753216,-0.312500326399999,-0.2499995648,0.01562500096
-0.2343753216,-0.312500326399999,-0.1874995712,0.01562500096
-0.2343753216,-0.2343753216,-0.1874995712,0.03125000192
-0.312500326399999,-0.312500326399999,-0.1249995776,0.01562500096
-0.2343753216,-0.3906253312,-0.1249995776,0.01562500096
-0.2343753216,-0.468750335999999,-0.1874995712,0.01562500096
